date,code,open,high,low,close,volume,amount,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST
2012-07-25,sh.000025,1091.0380,1095.6410,1086.0950,1087.5260,327805400,1558290000.0000,0.002389,1,-0.658248,,,,,0
2012-07-26,sh.000025,1087.0160,1092.5710,1079.5130,1081.9800,358855700,1672430000.0000,0.002615,1,-0.509967,,,,,0
2012-07-27,sh.000025,1083.8420,1085.6940,1073.7360,1077.4610,420187900,2035050000.0000,0.003062,1,-0.417653,,,,,0
2012-07-30,sh.000025,1076.2770,1079.3550,1062.0880,1063.6230,365702900,1681340000.0000,0.002372,1,-1.284317,,,,,0
2012-07-31,sh.000025,1064.2020,1069.0000,1056.5570,1057.4160,461735500,2028060000.0000,0.002995,1,-0.583574,,,,,0
2012-08-01,sh.000025,1059.8340,1075.8420,1058.6800,1069.1200,448141600,1991580000.0000,0.002907,1,1.106847,,,,,0
2012-08-02,sh.000025,1068.2230,1072.6920,1059.6150,1065.6680,381703000,1697420000.0000,0.002476,1,-0.322885,,,,,0
2012-08-03,sh.000025,1066.6620,1077.2360,1065.0060,1075.6420,337244000,1680260000.0000,0.002188,1,0.935939,,,,,0
2012-08-06,sh.000025,1075.0440,1084.4360,1072.3330,1083.4250,455224500,2281750000.0000,0.002953,1,0.723575,,,,,0
2012-08-07,sh.000025,1083.3960,1083.8670,1077.1420,1080.9790,362502800,1798750000.0000,0.002352,1,-0.225770,,,,,0
2012-08-08,sh.000025,1080.3180,1084.2740,1076.9950,1081.0460,350356400,1840930000.0000,0.002273,1,0.006200,,,,,0
2012-08-09,sh.000025,1079.8070,1087.6550,1075.4880,1086.9810,323233200,1787220000.0000,0.002097,1,0.548999,,,,,0
2012-08-10,sh.000025,1086.7360,1090.2550,1084.6200,1087.0810,337623200,1803690000.0000,0.002190,1,0.009209,,,,,0
2012-08-13,sh.000025,1083.3450,1084.5430,1073.6530,1074.9240,402687500,2066520000.0000,0.002612,1,-1.118325,,,,,0
2012-08-14,sh.000025,1075.7740,1080.7810,1068.7680,1076.5260,404387900,2114380000.0000,0.002623,1,0.149038,,,,,0
2012-08-15,sh.000025,1074.8780,1075.1140,1062.3380,1063.5750,293696800,1526180000.0000,0.001905,1,-1.203041,,,,,0
2012-08-16,sh.000025,1062.1480,1064.8920,1058.6750,1060.3910,226287200,1134590000.0000,0.001468,1,-0.299364,,,,,0
2012-08-17,sh.000025,1060.8420,1066.3140,1054.1020,1060.5280,272221300,1344180000.0000,0.001766,1,0.012916,,,,,0
2012-08-20,sh.000025,1054.6690,1061.6020,1050.9040,1059.2230,309649200,1420800000.0000,0.002009,1,-0.123046,,,,,0
2012-08-21,sh.000025,1060.6350,1071.0170,1058.1760,1066.0500,400386900,1931490000.0000,0.002597,1,0.644532,,,,,0
2012-08-22,sh.000025,1066.2050,1067.9740,1055.7950,1060.7410,318270500,1530540000.0000,0.002065,1,-0.498014,,,,,0
2012-08-23,sh.000025,1060.4620,1065.3290,1055.4670,1061.3450,318625800,1515610000.0000,0.002067,1,0.056942,,,,,0
2012-08-24,sh.000025,1059.7310,1060.5930,1048.7000,1050.8080,374569700,1780680000.0000,0.002430,1,-0.992796,,,,,0
2012-08-27,sh.000025,1047.5450,1047.5450,1032.0990,1034.2780,429216000,1879420000.0000,0.002784,1,-1.573078,,,,,0
2012-08-28,sh.000025,1031.1920,1043.1010,1028.3050,1037.7790,441056500,1784990000.0000,0.002861,1,0.338506,,,,,0
2012-08-29,sh.000025,1034.4330,1040.3680,1030.5580,1033.6480,359852800,1564450000.0000,0.002334,1,-0.398072,,,,,0
2012-08-30,sh.000025,1028.8080,1037.0240,1026.1690,1033.8240,351863000,1705340000.0000,0.002283,1,0.017030,,,,,0
2012-08-31,sh.000025,1030.6590,1037.0570,1029.7070,1031.4670,305828700,1372680000.0000,0.001984,1,-0.227982,,,,,0
2012-09-03,sh.000025,1029.1760,1037.6710,1026.5700,1033.0250,393712000,1779890000.0000,0.002554,1,0.151045,,,,,0
2012-09-04,sh.000025,1031.7990,1033.7230,1017.8230,1020.3950,336624200,1464530000.0000,0.002184,1,-1.222623,,,,,0
2012-09-05,sh.000025,1019.8960,1029.9010,1016.2900,1025.2430,345841500,1498370000.0000,0.002243,1,0.475112,,,,,0
2012-09-06,sh.000025,1027.9510,1033.8620,1026.3040,1033.0930,297758500,1286770000.0000,0.001932,1,0.765670,,,,,0
2012-09-07,sh.000025,1040.3570,1080.6800,1040.3570,1068.5960,1156758400,5387730000.0000,0.007504,1,3.436567,,,,,0
2012-09-10,sh.000025,1068.4210,1072.5180,1064.5670,1070.0240,650761900,3434690000.0000,0.004221,1,0.133643,,,,,0
2012-09-11,sh.000025,1066.0320,1066.1300,1051.8770,1058.0760,445315300,2202700000.0000,0.002889,1,-1.116610,,,,,0
2012-09-12,sh.000025,1062.1100,1066.2900,1047.9880,1057.2990,469816000,2446030000.0000,0.003048,1,-0.073445,,,,,0
2012-09-13,sh.000025,1056.5450,1059.0160,1049.1040,1050.1760,422167600,2008030000.0000,0.002739,1,-0.673691,,,,,0
2012-09-14,sh.000025,1055.4560,1057.8680,1045.4620,1052.4410,572167900,2640480000.0000,0.003712,1,0.215679,,,,,0
2012-09-17,sh.000025,1051.2590,1051.2590,1032.6800,1033.9010,439658900,2065280000.0000,0.002852,1,-1.761623,,,,,0
2012-09-18,sh.000025,1031.6420,1032.5120,1022.2250,1024.1780,325466800,1525500000.0000,0.002111,1,-0.940421,,,,,0
2012-09-19,sh.000025,1024.7230,1027.8220,1019.1840,1023.9680,308067300,1386990000.0000,0.001998,1,-0.020500,,,,,0
2012-09-20,sh.000025,1020.7010,1020.7010,1000.2610,1000.3730,415738000,1836350000.0000,0.002697,1,-2.304274,,,,,0
2012-09-21,sh.000025,999.8190,1009.7670,998.6490,1002.9410,328060100,1558720000.0000,0.001967,1,0.256704,,,,,0
2012-09-24,sh.000025,998.7670,1009.5490,990.2940,1004.5950,340330700,1509210000.0000,0.002041,1,0.164914,,,,,0
2012-09-25,sh.000025,1003.0130,1007.5480,998.1200,1002.6410,240180800,1101930000.0000,0.001440,1,-0.194504,,,,,0
2012-09-26,sh.000025,1001.5240,1004.0500,993.7070,996.0460,249054900,1145400000.0000,0.001493,1,-0.657760,,,,,0
2012-09-27,sh.000025,996.4350,1025.5010,995.5080,1019.2940,514316100,2308170000.0000,0.003084,1,2.334027,,,,,0
2012-09-28,sh.000025,1012.2780,1042.2900,1011.6730,1039.8140,678648000,3115830000.0000,0.004069,1,2.013154,,,,,0
2012-10-08,sh.000025,1040.0530,1044.7880,1025.2800,1029.9290,320722000,1526180000.0000,0.001923,1,-0.950652,,,,,0
2012-10-09,sh.000025,1034.1640,1053.9610,1034.1640,1047.2800,555094500,2555980000.0000,0.003329,1,1.684687,,,,,0
2012-10-10,sh.000025,1044.6520,1046.4340,1038.4830,1043.3620,367673100,1716060000.0000,0.002205,1,-0.374109,,,,,0
2012-10-11,sh.000025,1043.1250,1047.5310,1036.9550,1043.7340,432197900,1920310000.0000,0.002592,1,0.035649,,,,,0
2012-10-12,sh.000025,1045.5690,1054.0100,1038.2500,1042.5340,402031600,1794380000.0000,0.002411,1,-0.114967,,,,,0
2012-10-15,sh.000025,1042.7160,1043.8490,1032.6760,1038.9260,256828600,1164780000.0000,0.001540,1,-0.346083,,,,,0
2012-10-16,sh.000025,1038.3330,1043.0900,1034.5470,1036.8010,279140900,1382430000.0000,0.001674,1,-0.204538,,,,,0
2012-10-17,sh.000025,1041.2310,1042.9790,1030.6690,1039.0650,341431000,1503610000.0000,0.002047,1,0.218356,,,,,0
2012-10-18,sh.000025,1042.3230,1055.7200,1040.8360,1053.1290,469248200,2158040000.0000,0.002814,1,1.353533,,,,,0
2012-10-19,sh.000025,1052.4410,1053.8460,1046.2500,1050.7660,325721900,1487000000.0000,0.001953,1,-0.224383,,,,,0
2012-10-22,sh.000025,1046.4350,1054.0230,1042.3150,1050.8020,297742400,1310190000.0000,0.001785,1,0.003427,,,,,0
2012-10-23,sh.000025,1051.0930,1052.8580,1041.1310,1043.3730,286289600,1372670000.0000,0.001717,1,-0.706979,,,,,0
2012-10-24,sh.000025,1040.7940,1054.9730,1038.1280,1051.0040,443546300,1871260000.0000,0.002660,1,0.731376,,,,,0
2012-10-25,sh.000025,1050.8310,1064.3750,1049.3870,1050.9940,610548200,2544500000.0000,0.003661,1,-0.000952,,,,,0
2012-10-26,sh.000025,1051.4870,1052.3410,1033.0830,1037.5170,510819900,2164650000.0000,0.003063,1,-1.282315,,,,,0
2012-10-29,sh.000025,1034.7250,1038.3540,1028.6760,1033.6370,292955700,1299100000.0000,0.001757,1,-0.373970,,,,,0
2012-10-30,sh.000025,1033.7890,1039.8970,1029.5820,1033.8190,420837900,1780540000.0000,0.002523,1,0.017608,,,,,0
2012-10-31,sh.000025,1034.8450,1041.2400,1029.3540,1040.1600,451357400,1908000000.0000,0.002706,1,0.613363,,,,,0
2012-11-01,sh.000025,1040.5660,1060.1230,1039.5380,1055.8310,568660800,2584240000.0000,0.003410,1,1.506597,,,,,0
2012-11-02,sh.000025,1055.4330,1065.1050,1051.8380,1063.5770,500629000,2223140000.0000,0.003002,1,0.733638,,,,,0
2012-11-05,sh.000025,1062.3730,1069.5180,1058.4500,1064.2010,371944300,1794110000.0000,0.002230,1,0.058672,,,,,0
2012-11-06,sh.000025,1063.8890,1065.4970,1048.4520,1061.4950,343486100,1665820000.0000,0.002031,1,-0.254280,,,,,0
2012-11-07,sh.000025,1058.5210,1061.9500,1052.2200,1058.0570,469603200,2003070000.0000,0.002776,1,-0.323882,,,,,0
2012-11-08,sh.000025,1052.2550,1053.5240,1042.1570,1043.0720,421214800,1914750000.0000,0.002490,1,-1.416274,,,,,0
2012-11-09,sh.000025,1041.2830,1046.4380,1037.8580,1041.3940,452764100,2030380000.0000,0.002677,1,-0.160869,,,,,0
2012-11-12,sh.000025,1041.9650,1049.5220,1041.2000,1049.3560,471030500,2103520000.0000,0.002785,1,0.764544,,,,,0
2012-11-13,sh.000025,1048.0940,1048.1560,1033.6950,1035.2370,377025400,1692080000.0000,0.002229,1,-1.345482,,,,,0
2012-11-14,sh.000025,1036.3590,1040.2940,1031.7020,1038.9910,334096500,1594370000.0000,0.001975,1,0.362613,,,,,0
2012-11-15,sh.000025,1034.9550,1037.4830,1022.0300,1023.4710,432158100,2004790000.0000,0.002555,1,-1.493753,,,,,0
2012-11-16,sh.000025,1020.5920,1023.0080,1013.6600,1020.5140,394781900,1858520000.0000,0.002334,1,-0.288922,,,,,0
2012-11-19,sh.000025,1019.9760,1023.8290,1012.5940,1022.6190,416885200,1820140000.0000,0.002465,1,0.206273,,,,,0
2012-11-20,sh.000025,1024.9290,1027.4150,1020.2020,1022.2360,298516300,1450490000.0000,0.001765,1,-0.037452,,,,,0
2012-11-21,sh.000025,1022.7250,1033.1770,1017.1270,1032.6380,317799100,1513970000.0000,0.001879,1,1.017565,,,,,0
2012-11-22,sh.000025,1029.7100,1031.6850,1025.0680,1029.9390,274147800,1253570000.0000,0.001621,1,-0.261367,,,,,0
2012-11-23,sh.000025,1032.9700,1042.0940,1030.1330,1038.7210,455436700,2178520000.0000,0.002692,1,0.852670,,,,,0
2012-11-26,sh.000025,1035.3280,1041.2880,1031.2090,1035.9100,308543800,1607990000.0000,0.001824,1,-0.270613,,,,,0
2012-11-27,sh.000025,1033.1300,1036.7860,1024.1600,1024.9900,390099700,1813240000.0000,0.002306,1,-1.054150,,,,,0
2012-11-28,sh.000025,1021.6720,1023.9280,1011.0030,1013.9300,391436500,1762260000.0000,0.002314,1,-1.079035,,,,,0
2012-11-29,sh.000025,1014.0370,1018.1620,1009.6950,1011.1270,346895900,1544120000.0000,0.002051,1,-0.276447,,,,,0
2012-11-30,sh.000025,1011.1150,1034.0980,1011.1150,1033.2260,500563400,2209060000.0000,0.002959,1,2.185575,,,,,0
2012-12-03,sh.000025,1031.6650,1046.1200,1030.2170,1038.1300,761767300,3106630000.0000,0.004503,1,0.474635,,,,,0
2012-12-04,sh.000025,1037.5980,1051.2790,1035.7640,1049.9590,622362100,2727700000.0000,0.003679,1,1.139451,,,,,0
2012-12-05,sh.000025,1048.9140,1081.3430,1044.6650,1073.6490,1105369400,4912750000.0000,0.006535,1,2.256285,,,,,0
2012-12-06,sh.000025,1072.7290,1075.9070,1064.7990,1068.2750,587543500,2725980000.0000,0.003473,1,-0.500538,,,,,0
2012-12-07,sh.000025,1068.9660,1081.4020,1064.8780,1078.7390,881707200,4038650000.0000,0.005213,1,0.979522,,,,,0
2012-12-10,sh.000025,1082.4950,1089.9090,1081.3930,1087.8630,980834700,4572190000.0000,0.005799,1,0.845804,,,,,0
2012-12-11,sh.000025,1082.9440,1082.9440,1072.7020,1077.7490,691611100,3425120000.0000,0.004089,1,-0.929714,,,,,0
2012-12-12,sh.000025,1075.2130,1082.3780,1073.3100,1081.3230,569300000,2828160000.0000,0.003366,1,0.331615,,,,,0
2012-12-13,sh.000025,1077.4190,1082.6420,1073.6520,1075.3170,538786700,2705620000.0000,0.003185,1,-0.555429,,,,,0
2012-12-14,sh.000025,1077.5070,1118.1570,1076.3990,1117.0730,1444422600,6598920000.0000,0.008539,1,3.883132,,,,,0
2012-12-17,sh.000025,1120.2320,1132.1190,1113.5970,1115.9980,1299898700,6108890000.0000,0.007653,1,-0.096229,,,,,0
2012-12-18,sh.000025,1114.5050,1123.3500,1105.1130,1111.0510,896899200,4486280000.0000,0.005281,1,-0.443282,,,,,0
2012-12-19,sh.000025,1109.8310,1115.2190,1105.5520,1109.6700,635577300,3194560000.0000,0.003742,1,-0.124295,,,,,0
2012-12-20,sh.000025,1107.1740,1121.1680,1103.0960,1119.0360,680737600,3372450000.0000,0.004008,1,0.844032,,,,,0
2012-12-21,sh.000025,1117.2850,1127.1200,1104.7590,1108.2090,845931100,4648560000.0000,0.004981,1,-0.967532,,,,,0
2012-12-24,sh.000025,1107.0470,1117.9890,1105.3300,1112.1170,530185500,2753540000.0000,0.003122,1,0.352637,,,,,0
2012-12-25,sh.000025,1110.6970,1143.2270,1108.8940,1139.0700,1003193900,4942680000.0000,0.005907,1,2.423576,,,,,0
2012-12-26,sh.000025,1137.8900,1143.0930,1133.3840,1142.3260,808913900,4282220000.0000,0.004763,1,0.285856,,,,,0
2012-12-27,sh.000025,1144.7880,1150.5070,1137.7240,1141.8240,823182400,4024510000.0000,0.004847,1,-0.043952,,,,,0
2012-12-28,sh.000025,1143.8290,1154.7930,1140.7750,1153.0250,633637400,3299320000.0000,0.003731,1,0.980979,,,,,0
2012-12-31,sh.000025,1154.9180,1165.3260,1153.4010,1163.4550,862781600,4446320000.0000,0.005101,1,0.904571,,,,,0
2013-01-04,sh.000025,1171.2910,1175.8350,1157.8750,1169.9670,1316348000,6224240000.0000,0.007518,1,0.559720,,,,,0
2013-01-07,sh.000025,1168.4090,1177.6340,1165.1380,1170.3540,893314100,4405500000.0000,0.005005,1,0.033075,,,,,0
2013-01-08,sh.000025,1170.0330,1171.8290,1155.7920,1164.3200,815530800,4121880000.0000,0.004569,1,-0.515575,,,,,0
2013-01-09,sh.000025,1162.5370,1167.0590,1151.9510,1158.8730,843243200,4210640000.0000,0.004724,1,-0.467818,,,,,0
2013-01-10,sh.000025,1157.5460,1167.4300,1148.7870,1158.1320,895980400,4490760000.0000,0.005020,1,-0.063949,,,,,0
2013-01-11,sh.000025,1158.7290,1161.2590,1132.0070,1136.8580,897968000,4408200000.0000,0.005031,1,-1.836917,,,,,0
2013-01-14,sh.000025,1134.6280,1171.4620,1134.1960,1168.2430,1033577300,5068840000.0000,0.005791,1,2.760680,,,,,0
2013-01-15,sh.000025,1169.5690,1173.6180,1164.9240,1171.1700,1085104400,5852300000.0000,0.006079,1,0.250547,,,,,0
2013-01-16,sh.000025,1169.5220,1173.1240,1149.7580,1159.6840,931528000,4917700000.0000,0.005219,1,-0.980736,,,,,0
2013-01-17,sh.000025,1159.6700,1171.0020,1156.2690,1162.1880,763810200,3953680000.0000,0.004279,1,0.215923,,,,,0
2013-01-18,sh.000025,1169.5340,1182.1260,1165.9150,1181.6300,1076410300,5117540000.0000,0.006031,1,1.672881,,,,,0
2013-01-21,sh.000025,1185.7180,1189.8520,1177.1990,1181.8430,1098579700,5627180000.0000,0.006155,1,0.018027,,,,,0
2013-01-22,sh.000025,1183.2680,1184.1400,1156.8850,1164.4550,1090728200,5589930000.0000,0.006111,1,-1.471267,,,,,0
2013-01-23,sh.000025,1164.8290,1167.1510,1150.3420,1160.0090,871853500,4804560000.0000,0.004885,1,-0.381803,,,,,0
2013-01-24,sh.000025,1159.4660,1177.0490,1141.7020,1149.8480,994877900,5166360000.0000,0.005574,1,-0.875942,,,,,0
2013-01-25,sh.000025,1150.3190,1155.3410,1147.3750,1150.9600,565383300,2839910000.0000,0.003168,1,0.096703,,,,,0
2013-01-28,sh.000025,1155.6760,1172.0300,1154.3290,1171.2300,868613200,4497730000.0000,0.004867,1,1.761140,,,,,0
2013-01-29,sh.000025,1172.4390,1174.6690,1160.4600,1168.1600,953507400,4609220000.0000,0.005342,1,-0.262113,,,,,0
2013-01-30,sh.000025,1169.5990,1170.7160,1158.7230,1169.1810,978113000,4652150000.0000,0.005480,1,0.087402,,,,,0
2013-01-31,sh.000025,1171.9940,1184.3830,1167.1750,1183.1480,1305989400,6215410000.0000,0.007317,1,1.194590,,,,,0
2013-02-01,sh.000025,1181.2970,1191.5390,1177.2850,1190.2710,1062209800,5308160000.0000,0.005951,1,0.602042,,,,,0
2013-02-04,sh.000025,1192.0420,1195.5610,1184.3450,1194.1560,1253350000,6136350000.0000,0.007022,1,0.326397,,,,,0
2013-02-05,sh.000025,1189.3650,1233.7280,1188.2390,1230.5860,1980098700,9337700000.0000,0.011094,1,3.050695,,,,,0
2013-02-06,sh.000025,1229.7200,1229.7200,1211.9060,1214.1880,1051842200,5052920000.0000,0.005893,1,-1.332542,,,,,0
2013-02-07,sh.000025,1212.8210,1222.7420,1212.3430,1217.7660,907954500,4507420000.0000,0.005087,1,0.294683,,,,,0
2013-02-08,sh.000025,1219.5470,1234.5080,1219.5470,1227.9650,847033400,4291960000.0000,0.004746,1,0.837515,,,,,0
2013-02-18,sh.000025,1233.4900,1241.5750,1223.8030,1238.7140,983964300,5500430000.0000,0.005513,1,0.875353,,,,,0
2013-02-19,sh.000025,1239.7870,1241.2900,1211.2710,1214.8100,894933700,4516550000.0000,0.005014,1,-1.929738,,,,,0
2013-02-20,sh.000025,1216.4220,1227.6350,1215.4510,1227.0470,716882300,3659560000.0000,0.004016,1,1.007313,,,,,0
2013-02-21,sh.000025,1217.1380,1217.1380,1182.2600,1189.8240,1169956500,6305060000.0000,0.006555,1,-3.033545,,,,,0
2013-02-22,sh.000025,1190.4960,1194.8980,1180.0920,1182.6380,545327900,2888620000.0000,0.003055,1,-0.603958,,,,,0
2013-02-25,sh.000025,1186.7210,1198.0670,1186.7160,1192.0460,555649500,2931250000.0000,0.003113,1,0.795517,,,,,0
2013-02-26,sh.000025,1186.1720,1190.2140,1161.3990,1164.4440,794058400,4040530000.0000,0.004449,1,-2.315519,,,,,0
2013-02-27,sh.000025,1168.0320,1177.2180,1160.9010,1168.5170,528801400,2691760000.0000,0.002963,1,0.349780,,,,,0
2013-02-28,sh.000025,1173.4880,1200.3630,1170.0550,1197.4400,762926800,3891930000.0000,0.004274,1,2.475186,,,,,0
2013-03-01,sh.000025,1198.4520,1199.5590,1178.4840,1197.8330,677451000,3481820000.0000,0.003796,1,0.032826,,,,,0
2013-03-04,sh.000025,1184.8040,1195.1280,1160.9440,1167.7790,1355115000,6549750000.0000,0.007592,1,-2.509027,,,,,0
2013-03-05,sh.000025,1168.2130,1186.3940,1164.1700,1184.2520,860022100,4494610000.0000,0.004818,1,1.410618,,,,,0
2013-03-06,sh.000025,1190.4000,1207.6740,1190.4000,1206.6230,1046872700,5418530000.0000,0.005865,1,1.889049,,,,,0
2013-03-07,sh.000025,1200.8060,1212.6080,1189.5790,1197.2810,929303300,4656380000.0000,0.005207,1,-0.774230,,,,,0
2013-03-08,sh.000025,1198.8290,1203.8520,1187.0640,1188.5570,551518000,2870490000.0000,0.003090,1,-0.728651,,,,,0
2013-03-11,sh.000025,1190.1640,1194.2240,1180.4530,1186.2680,546382700,2785430000.0000,0.003058,1,-0.192592,,,,,0
2013-03-12,sh.000025,1187.2040,1204.1760,1166.2590,1174.6120,885132100,4363330000.0000,0.004954,1,-0.982568,,,,,0
2013-03-13,sh.000025,1172.6610,1172.9010,1149.8950,1156.8080,698893800,3593940000.0000,0.003912,1,-1.515741,,,,,0
2013-03-14,sh.000025,1148.7490,1163.5960,1147.6650,1157.3260,436145400,2372670000.0000,0.002441,1,0.044784,,,,,0
2013-03-15,sh.000025,1159.0830,1182.1980,1154.0790,1170.1330,775904900,4145270000.0000,0.004343,1,1.106603,,,,,0
2013-03-18,sh.000025,1166.2780,1172.4240,1157.4130,1159.3530,747513000,3930220000.0000,0.004184,1,-0.921265,,,,,0
2013-03-19,sh.000025,1165.2390,1178.7030,1162.8170,1175.1400,661925400,3521400000.0000,0.003705,1,1.361707,,,,,0
2013-03-20,sh.000025,1174.0950,1190.9860,1169.4030,1190.0480,875576900,4655430000.0000,0.004900,1,1.268611,,,,,0
2013-03-21,sh.000025,1190.7540,1195.6190,1185.8210,1190.7870,680799700,3782220000.0000,0.003810,1,0.062099,,,,,0
2013-03-22,sh.000025,1192.0010,1198.0530,1186.4650,1194.5250,680501000,3599020000.0000,0.003809,1,0.313913,,,,,0
2013-03-25,sh.000025,1196.9950,1201.7200,1187.3480,1191.2430,633549000,3507690000.0000,0.003546,1,-0.274752,,,,,0
2013-03-26,sh.000025,1186.7400,1190.4450,1169.5780,1179.8570,820923400,4010910000.0000,0.004595,1,-0.955807,,,,,0
2013-03-27,sh.000025,1181.6860,1192.0110,1176.9750,1181.3300,611736900,3240120000.0000,0.003424,1,0.124837,,,,,0
2013-03-28,sh.000025,1174.9960,1176.5820,1158.6630,1161.3790,837884200,4225750000.0000,0.004690,1,-1.688853,,,,,0
2013-03-29,sh.000025,1166.9110,1178.5570,1164.9640,1171.2570,522830300,2704960000.0000,0.002926,1,0.850535,,,,,0
2013-04-01,sh.000025,1164.6790,1173.9850,1162.2240,1168.4600,448452800,2200110000.0000,0.002442,1,-0.238803,,,,,0
2013-04-02,sh.000025,1168.1810,1182.4570,1161.4070,1165.7410,552456400,2809930000.0000,0.003008,1,-0.232699,,,,,0
2013-04-03,sh.000025,1170.4110,1174.6480,1160.5350,1165.3210,547392300,2619470000.0000,0.002980,1,-0.036022,,,,,0
2013-04-08,sh.000025,1148.3620,1162.4380,1142.6170,1158.0430,571255500,3053390000.0000,0.003110,1,-0.624556,,,,,0
2013-04-09,sh.000025,1161.8060,1168.2860,1155.6230,1159.7000,495306100,2505470000.0000,0.002697,1,0.143085,,,,,0
2013-04-10,sh.000025,1158.9230,1161.8600,1151.1140,1160.6780,513604000,2734290000.0000,0.002796,1,0.084335,,,,,0
2013-04-11,sh.000025,1168.5590,1172.8960,1156.6480,1158.3290,589248800,3023140000.0000,0.003208,1,-0.202382,,,,,0
2013-04-12,sh.000025,1158.6910,1160.7090,1145.8510,1148.6780,508083000,2641310000.0000,0.002766,1,-0.833183,,,,,0
2013-04-15,sh.000025,1146.9270,1153.1310,1131.3380,1133.3510,506202500,2462270000.0000,0.002756,1,-1.334319,,,,,0
2013-04-16,sh.000025,1131.2700,1137.2140,1122.8800,1136.3290,672944000,3319310000.0000,0.003664,1,0.262763,,,,,0
2013-04-17,sh.000025,1138.1260,1138.6560,1126.9100,1137.3450,494468900,2404840000.0000,0.002692,1,0.089410,,,,,0
2013-04-18,sh.000025,1132.3310,1145.6930,1129.8770,1141.4730,476171600,2318240000.0000,0.002593,1,0.362955,,,,,0
2013-04-19,sh.000025,1143.0640,1166.6860,1141.8520,1165.0950,743188100,3692090000.0000,0.004046,1,2.069427,,,,,0
2013-04-22,sh.000025,1161.4410,1169.6860,1160.6810,1169.5330,732790100,3948080000.0000,0.003990,1,0.380912,,,,,0
2013-04-23,sh.000025,1169.3520,1169.5980,1140.6640,1143.0950,611763900,3241600000.0000,0.003331,1,-2.260559,,,,,0
2013-04-24,sh.000025,1146.8900,1165.0760,1144.6030,1163.9610,712099000,3852280000.0000,0.003877,1,1.825403,,,,,0
2013-04-25,sh.000025,1161.9160,1170.4670,1151.3450,1159.7770,639908700,3662690000.0000,0.003484,1,-0.359469,,,,,0
2013-04-26,sh.000025,1162.9960,1166.4210,1142.5350,1148.4420,565611700,3105340000.0000,0.003080,1,-0.977340,,,,,0
2013-05-02,sh.000025,1146.6960,1160.6950,1143.7680,1158.0150,573916300,3168910000.0000,0.003125,1,0.833564,,,,,0
2013-05-03,sh.000025,1161.2730,1183.1070,1160.2960,1174.2570,708317100,3729060000.0000,0.003857,1,1.402568,,,,,0
2013-05-06,sh.000025,1178.5910,1196.1900,1178.5910,1189.8530,829666400,4321540000.0000,0.004517,1,1.328165,,,,,0
2013-05-07,sh.000025,1189.7980,1208.3380,1189.7980,1203.1640,746835700,4339550000.0000,0.004066,1,1.118702,,,,,0
2013-05-08,sh.000025,1208.9580,1217.0350,1206.2240,1212.8590,728637300,4625350000.0000,0.003967,1,0.805798,,,,,0
2013-05-09,sh.000025,1212.6780,1214.9400,1202.6140,1208.9600,823634000,5496310000.0000,0.004484,1,-0.321476,,,,,0
2013-05-10,sh.000025,1203.5430,1216.8670,1202.5270,1216.3490,624794000,4059260000.0000,0.003402,1,0.611190,,,,,0
2013-05-13,sh.000025,1217.8880,1220.4870,1207.0250,1212.0960,608908700,3894060000.0000,0.003315,1,-0.349657,,,,,0
2013-05-14,sh.000025,1210.7550,1213.2870,1191.4380,1200.0880,645554800,3933120000.0000,0.003515,1,-0.990675,,,,,0
2013-05-15,sh.000025,1200.7820,1207.5280,1200.1730,1206.6640,425250300,3146970000.0000,0.002315,1,0.547954,,,,,0
2013-05-16,sh.000025,1204.5450,1226.5990,1200.3140,1225.5010,701130800,4702850000.0000,0.003817,1,1.561084,,,,,0
2013-05-17,sh.000025,1226.1990,1257.0480,1226.1990,1253.0640,909999200,4776940000.0000,0.004955,1,2.249120,,,,,0
2013-05-20,sh.000025,1255.2710,1264.9940,1253.6380,1256.7570,893111600,4565570000.0000,0.004863,1,0.294717,,,,,0
2013-05-21,sh.000025,1254.9780,1258.0480,1248.3830,1256.9360,701491700,3733200000.0000,0.003819,1,0.014249,,,,,0
2013-05-22,sh.000025,1254.2890,1255.2710,1237.0290,1241.1830,974372600,4875500000.0000,0.005305,1,-1.253290,,,,,0
2013-05-23,sh.000025,1236.6090,1245.9280,1225.8540,1230.1730,1044838000,6998170000.0000,0.005694,1,-0.887058,,,,,0
2013-05-24,sh.000025,1235.7260,1240.6930,1220.5410,1226.6980,767429800,5226990000.0000,0.004182,1,-0.282479,,,,,0
2013-05-27,sh.000025,1225.4210,1235.1400,1222.5350,1233.0150,864568200,6169400000.0000,0.004712,1,0.514961,,,,,0
2013-05-28,sh.000025,1232.1260,1250.2850,1227.1590,1250.0590,1000499000,6165070000.0000,0.005453,1,1.382298,,,,,0
2013-05-29,sh.000025,1250.3100,1259.7190,1249.3650,1252.6290,871228900,5059080000.0000,0.004748,1,0.205596,,,,,0
2013-05-30,sh.000025,1249.1410,1255.4440,1242.6390,1245.6490,810925500,5753200000.0000,0.004419,1,-0.557226,,,,,0
2013-05-31,sh.000025,1247.0710,1250.4090,1229.0890,1230.6310,772483700,5403290000.0000,0.004210,1,-1.205642,,,,,0
2013-06-03,sh.000025,1234.8240,1239.8210,1227.3350,1231.5710,699867800,4844110000.0000,0.003814,1,0.076389,,,,,0
